vendor_id,regime_signal,risk_relevance,risk_adjusted_regime_signal,risk_class,win_change_relevance,participation_change_relevance,network_change_relevance,bid_position_relevance,interaction_relevance,mahalanobis_distance,cusum_score,persistence_score,z_participation_intensity,z_win_rate,z_bid_position,z_market_breadth,z_network_exposure,risk_explanation
V0112,0.2336,0.09971187475497259,0.1222863068013336,LOW_RELEVANCE,0.16205798558739737,0.0,0.04595325170933376,0.0,0.03451861272578666,1.4033,0.3512,0.2,-0.0664,0.4835,1.0031,0.0,0.1445,behavioral deviation detected; procurement relevance is weak
V0386,0.2348,0.11177888797294006,0.12215691474519591,LOW_RELEVANCE,0.1830332342080324,0.033691940990787865,0.0,0.0,0.035337881198138375,1.2069,0.4843,0.1111,0.1046,0.5601,0.927,0.0,-0.1012,behavioral deviation detected; procurement relevance is weak
V0123,0.2403,0.07802432421103568,0.12162086865825472,LOW_RELEVANCE,0.12354508484083579,0.0,0.0,0.20149055097151983,0.0,1.6878,0.1746,0.1,-0.1229,0.3524,-0.757,-1.25,-0.1499,behavioral deviation detected; procurement relevance is weak
V0242,0.2452,0.040939942177318264,0.12151262609789164,LOW_RELEVANCE,0.03265748336170871,0.0,0.10706313063666399,0.19365676656363393,0.02365218774631827,0.868,0.7349,0.1455,-0.1452,0.0844,-0.7205,-1.0,0.3597,behavioral deviation detected; procurement relevance is weak
V0078,0.2384,0.07492019099232443,0.12120612857609088,LOW_RELEVANCE,0.08377922744264457,0.02603727030712291,0.13862409555530034,0.0,0.07313607908795565,1.3677,0.3406,0.14,0.0802,0.2286,0.1858,-1.0526,0.4828,behavioral deviation detected; procurement relevance is weak
V0511,0.2233,0.1678805624841055,0.12112669695385028,LOW_RELEVANCE,0.22222567899698223,0.02063201880386524,0.18356238944074024,0.08795184385735567,0.12049006715587213,1.6436,0.2103,0.1143,0.0632,0.7143,-0.2893,0.0,0.6745,behavioral deviation detected; procurement relevance is weak
V0484,0.2509,0.0,0.12051655330000001,LOW_RELEVANCE,0.0,0.0,0.0,0.0,0.0,0.9857,0.7956,0.1556,-0.0716,-0.3065,0.7408,0.0,-0.8005,behavioral deviation detected; procurement relevance is weak
V0322,0.2448,0.01676222596964587,0.12010814359527823,LOW_RELEVANCE,0.0,0.0,0.20952782462057337,0.0,0.0,0.6315,0.854,0.2,-0.5659,-0.0343,0.0816,0.0,0.7952,behavioral deviation detected; procurement relevance is weak
V0345,0.233,0.09643907731285217,0.11982652185269013,LOW_RELEVANCE,0.09410443164112041,0.22316018436998292,0.0,0.09720132410472465,0.06521175790300887,1.7482,0.1232,0.1111,0.8618,0.2597,-0.323,0.0,-0.7799,behavioral deviation detected; procurement relevance is weak
V0538,0.2222,0.14742015429159874,0.11914628611532063,LOW_RELEVANCE,0.23046141533536493,0.060827098268791284,0.0,0.05422446406052963,0.05327950430933283,1.332,0.3089,0.1333,0.1943,0.7487,-0.172,0.0,-0.4622,behavioral deviation detected; procurement relevance is weak
V0347,0.2452,0.018176197836166922,0.11907235432443276,LOW_RELEVANCE,0.0,0.0,0.22720247295208654,0.0,0.0,1.3127,0.6572,0.1333,-0.7775,-0.2232,0.6583,0.0,0.882,behavioral deviation detected; procurement relevance is weak
V0422,0.2443,0.021814023524495293,0.1189832346526405,LOW_RELEVANCE,0.0,0.12785627071341357,0.0,0.1294254207777133,0.0,1.2138,0.5122,0.1333,0.4398,-0.3333,-0.446,0.0,-1.3786,behavioral deviation detected; procurement relevance is weak
V0146,0.2407,0.025924164423654847,0.11896981876520239,LOW_RELEVANCE,0.0,0.21603470353045706,0.0,0.0,0.0,1.2342,0.5367,0.2,0.8267,-0.1363,0.3295,-1.0,-0.6226,behavioral deviation detected; procurement relevance is weak
V0250,0.2242,0.13415901269727507,0.11866472008872606,LOW_RELEVANCE,0.18051594715966826,0.0,0.21775181872702146,0.03188330966825868,0.07930465388941427,1.218,0.572,0.1143,-0.2094,0.5507,-0.0988,0.0,0.8351,behavioral deviation detected; procurement relevance is weak
V0410,0.2485,0.0,0.11863390000000001,LOW_RELEVANCE,0.0,0.0,0.0,0.0,0.0,1.6718,0.2583,0.12,-0.4594,-0.3492,0.5843,-0.8333,-0.5132,behavioral deviation detected; procurement relevance is weak
V0149,0.243,0.00856505045093312,0.11843619767479241,LOW_RELEVANCE,0.0,0.0,0.10706313063666399,0.0,0.0,1.248,0.7207,0.2,-0.7981,-0.3411,0.8736,0.0,0.3597,behavioral deviation detected; procurement relevance is weak
V0020,0.2431,0.023825603761487495,0.11816494654242361,LOW_RELEVANCE,0.0,0.1985466980123958,0.0,0.0,0.0,1.3588,0.3777,0.1125,0.7432,-0.8267,0.5058,-0.6,-0.2098,behavioral deviation detected; procurement relevance is weak
V0359,0.243,0.0007920792079207921,0.11737928862,LOW_RELEVANCE,0.0,0.0,0.009900990099009901,0.0,0.0,0.8014,0.6931,0.1846,-0.1475,-0.2292,0.7113,0.0,0.03,behavioral deviation detected; procurement relevance is weak
V0456,0.2401,0.011735835438469865,0.11732423853915555,LOW_RELEVANCE,0.0,0.09779862865391555,0.0,0.0,0.0,1.2238,0.4675,0.2,0.3252,-0.0952,0.5198,-1.1111,-1.0492,behavioral deviation detected; procurement relevance is weak
V0486,0.2281,0.09553319975824873,0.1167106347188001,LOW_RELEVANCE,0.13727655462764854,0.08561675150111249,0.0,0.0,0.048785422664542596,1.983,0.111,0.0857,0.2809,0.3978,0.3232,0.0,-0.2998,behavioral deviation detected; procurement relevance is weak
V0166,0.2405,0.0016490236044447366,0.11611797966966006,LOW_RELEVANCE,0.0,0.013741863370372805,0.0,0.0,0.0,1.2123,0.3969,0.1778,0.0418,-0.1445,0.1286,-0.625,-1.096,behavioral deviation detected; procurement relevance is weak
V0080,0.241,0.009532958592157083,0.11609705555893772,LOW_RELEVANCE,0.0,0.0,0.11124277884757813,0.01267072568701662,0.0,1.4855,0.2524,0.1273,-0.5769,-0.9394,-0.0385,0.0,0.3755,behavioral deviation detected; procurement relevance is weak
V0018,0.2243,0.10047043702296721,0.11588319373087265,LOW_RELEVANCE,0.08695810963807019,0.0308199263423144,0.32756533823463485,0.03128935386999903,0.1058769540434006,1.4017,0.4925,0.12,0.0954,0.2381,-0.0969,0.0,1.4614,behavioral deviation detected; procurement relevance is weak
V0298,0.2165,0.1397162157051901,0.11510650781759187,LOW_RELEVANCE,0.19237602972056211,0.11441728657456607,0.01532805986805396,0.0,0.09476540090244344,1.1629,0.3134,0.1167,0.3876,0.5955,0.1651,0.0,0.0467,behavioral deviation detected; procurement relevance is weak
V0094,0.2388,0.005094158953080115,0.11507177248515801,LOW_RELEVANCE,0.0,0.04245132460900096,0.0,0.0,0.0,1.4243,0.4069,0.15,0.133,-0.0106,0.4445,0.0,-1.0867,behavioral deviation detected; procurement relevance is weak
V0089,0.2281,0.05491839262571339,0.11486945123269687,LOW_RELEVANCE,0.07080468314439695,0.0,0.11103209174148813,0.0,0.03546624778488005,1.183,0.4445,0.175,-0.0128,0.1905,0.9739,0.0,0.3747,behavioral deviation detected; procurement relevance is weak
V0483,0.2382,0.01881502460258848,0.11460722905006804,LOW_RELEVANCE,0.003150045855097891,0.11517475298628521,0.0,0.030945151495574648,0.008571357245758408,1.4677,0.3338,0.0769,0.3905,0.0079,-0.0958,-1.3333,-0.2998,behavioral deviation detected; procurement relevance is weak
V0132,0.2211,0.10702700653004044,0.11439940899272101,LOW_RELEVANCE,0.1430725988894221,0.1327725262336311,0.0,0.0,0.062021869964112776,1.3567,0.2437,0.1,0.4593,0.4174,0.0186,-1.5625,-0.5565,behavioral deviation detected; procurement relevance is weak
V0301,0.2213,0.09508403892683442,0.11401130982504509,LOW_RELEVANCE,0.12973857346746961,0.08074153516163628,0.0,0.0965488164789496,0.04605699238191153,1.1538,0.3353,0.1273,0.2635,0.3727,-0.3206,0.0,-0.611,behavioral deviation detected; procurement relevance is weak
V0002,0.2358,0.010620727372162974,0.1138101057970435,LOW_RELEVANCE,0.0,0.08850606143469146,0.0,0.0,0.0,1.4506,0.3342,0.1333,0.2913,-0.2381,0.1188,0.0,-1.1024,behavioral deviation detected; procurement relevance is weak
V0125,0.222,0.08299317760317991,0.11300533199851925,LOW_RELEVANCE,0.12222183209859205,0.06472128694350916,0.0,0.0,0.040023077578665925,1.591,0.1838,0.1111,0.2076,0.3481,0.0153,0.0,-0.2126,behavioral deviation detected; procurement relevance is weak
V0475,0.2119,0.14815664162948128,0.1128141225531543,LOW_RELEVANCE,0.1860389398971153,0.14049965619986246,0.018902478906403297,0.1324465008675535,0.10420371293097204,1.4377,0.2409,0.0889,0.4904,0.5714,-0.458,0.0,0.0578,behavioral deviation detected; procurement relevance is weak
V0403,0.2178,0.08226112255670366,0.11251012310716861,LOW_RELEVANCE,0.14585397519559945,0.0,0.0,0.040828723982479144,0.0,0.8582,0.4038,0.2,-0.5033,0.4269,-0.1277,0.0,-0.0141,behavioral deviation detected; procurement relevance is weak
V0344,0.225,0.04444812118538128,0.11209082536399737,LOW_RELEVANCE,0.08081476579160232,0.0,0.0,0.0,0.0,0.9258,0.536,0.16,-0.049,0.2198,0.5085,-0.5,-0.3485,behavioral deviation detected; procurement relevance is weak
V0423,0.23,0.011986931173455414,0.11164532580701962,LOW_RELEVANCE,0.02179442031537348,0.0,0.0,0.0,0.0,1.3367,0.5152,0.16,-0.1315,0.0557,0.9578,0.0,-0.1349,behavioral deviation detected; procurement relevance is weak
V0409,0.2263,0.028851880241652576,0.11156819604452693,LOW_RELEVANCE,0.021258270367615392,0.10719600023808108,0.0,0.0,0.021481557554471894,1.0409,0.5506,0.1714,0.3602,0.0543,0.405,0.0,-1.2491,behavioral deviation detected; procurement relevance is weak
V0547,0.2216,0.06325570807601652,0.11073444123869262,LOW_RELEVANCE,0.06865849569720225,0.0,0.2011503435053523,0.0,0.04700753981063546,0.8503,0.6602,0.0923,-0.1856,0.1843,0.3217,-0.4,0.7554,behavioral deviation detected; procurement relevance is weak
V0243,0.2087,0.127793817056765,0.11062144489695311,LOW_RELEVANCE,0.14389425381823165,0.14155721521160614,0.08422113007112549,0.0,0.12463710612827406,1.1503,0.3555,0.15,0.4947,0.4202,0.194,0.0,0.2759,behavioral deviation detected; procurement relevance is weak
V0393,0.2264,0.03013778885428995,0.11009204731877435,LOW_RELEVANCE,0.0,0.0,0.2697354007935542,0.17117913581611227,0.0,1.5079,0.4328,0.0857,-0.0437,-0.2857,-0.6196,0.0,1.1081,behavioral deviation detected; procurement relevance is weak
V0182,0.2115,0.10456322215238711,0.10954575943381996,LOW_RELEVANCE,0.1617489270386266,0.05761135892442044,0.0,0.0,0.04343974605106017,0.9331,0.4535,0.1167,0.1834,0.4824,0.2902,-0.625,-0.184,behavioral deviation detected; procurement relevance is weak
V0490,0.2257,0.0,0.10923880000000002,LOW_RELEVANCE,0.0,0.0,0.0,0.0,0.0,1.5325,0.2676,0.2,-0.6948,-0.8547,0.2168,0.0,-0.0321,behavioral deviation detected; procurement relevance is weak
V0026,0.2081,0.119583109340588,0.10883528626829916,LOW_RELEVANCE,0.1506132572282812,0.15476291099653453,0.0,0.0886721953886813,0.06870329388007555,1.0101,0.3825,0.1077,0.5493,0.4433,-0.2919,0.0,-0.217,behavioral deviation detected; procurement relevance is weak
V0332,0.2266,0.010417921886982456,0.10840899365270099,LOW_RELEVANCE,0.0,0.07507322336981655,0.0,0.028182701652089404,0.0,1.4199,0.2701,0.0833,0.2435,-0.7022,-0.087,-1.6,-0.0749,behavioral deviation detected; procurement relevance is weak
V0327,0.2133,0.06692632038541443,0.10803274138329573,LOW_RELEVANCE,0.09074377159483543,0.01842096652815496,0.05586152635719905,0.0,0.05168903958150213,0.6579,0.6436,0.1538,0.0563,0.2495,0.0969,-0.7692,0.1775,behavioral deviation detected; procurement relevance is weak
V0271,0.1989,0.16219332837657516,0.10739029215530956,LOW_RELEVANCE,0.23121867216089056,0.11741343296755025,0.0,0.12208825939365563,0.07414516881148267,1.3088,0.1906,0.1111,0.3991,0.7519,-0.4172,0.0,-0.0104,behavioral deviation detected; procurement relevance is weak
V0389,0.2021,0.1251988575632001,0.10731056309762137,LOW_RELEVANCE,0.13206499097347593,0.14483623613922067,0.050933248971844355,0.19045820065842733,0.10792597120206468,1.0602,0.3852,0.1714,0.5081,0.3804,-0.7058,0.0,0.161,behavioral deviation detected; procurement relevance is weak
V0489,0.2164,0.03411195084728335,0.10720202132903678,LOW_RELEVANCE,0.04772787871862263,0.0,0.0,0.15723235104081804,0.0,0.8921,0.5206,0.175,-0.2139,0.1253,-0.5597,0.0,-1.1697,behavioral deviation detected; procurement relevance is weak
V0051,0.2177,0.024383980722194595,0.10584040290896204,LOW_RELEVANCE,0.011075949367088608,0.0,0.18356238944074024,0.0,0.018036087075183196,1.1575,0.3861,0.1111,-0.2054,0.028,0.3793,-0.5396,0.6745,behavioral deviation detected; procurement relevance is weak
V0092,0.2169,0.017605216540299132,0.10558415412246287,LOW_RELEVANCE,0.0,0.08822903686593928,0.06035643812447146,0.0,0.010946085332143515,1.1177,0.39,0.15,0.2903,-0.0328,0.8669,0.0,0.1927,behavioral deviation detected; procurement relevance is weak
V0461,0.1982,0.14504106629566374,0.10522189936176962,LOW_RELEVANCE,0.24324978810994066,0.029220464032618194,0.0,0.003189792663476874,0.03793868759054173,1.5224,0.1437,0.0857,0.0903,0.8036,-0.0096,0.0,-0.6226,behavioral deviation detected; procurement relevance is weak
V0192,0.1951,0.15866158580376608,0.1045043061639031,LOW_RELEVANCE,0.2811547530047731,0.0,0.006754072308303536,0.0,0.017430729332382894,1.3889,0.1231,0.08,-0.0088,0.9778,0.017,0.0,0.0204,behavioral deviation detected; procurement relevance is weak
V0180,0.2026,0.07409771530651912,0.10400323005995592,LOW_RELEVANCE,0.03920061491160646,0.10666428443809184,0.16439195587989527,0.20743950121525942,0.08107165720704974,0.8759,0.5504,0.2,0.3582,0.102,-0.7852,0.0,0.5902,behavioral deviation detected; procurement relevance is weak
V0406,0.2081,0.03970688083921106,0.10354939868773468,LOW_RELEVANCE,0.032507739938080496,0.1326471608650399,0.0,0.0,0.029549822847309976,1.0487,0.3801,0.175,0.4588,0.084,0.4951,-0.9091,-0.4905,behavioral deviation detected; procurement relevance is weak
V0028,0.2005,0.09781399378450828,0.10272338529435332,LOW_RELEVANCE,0.1282516214519841,0.10775362103322131,0.0,0.07530129766051229,0.05290051289452431,1.0037,0.3762,0.0833,0.3623,0.3678,-0.2443,-0.8696,-0.1564,behavioral deviation detected; procurement relevance is weak
V0369,0.1985,0.10381281199691832,0.10226037265610173,LOW_RELEVANCE,0.14905204397699037,0.07235621521335807,0.0,0.07609867266175972,0.04673254175441328,1.1849,0.3095,0.0889,0.234,0.4379,-0.2471,0.0,-0.4905,behavioral deviation detected; procurement relevance is weak
V0127,0.2107,0.017549566294919456,0.10197431239106995,LOW_RELEVANCE,0.03190830235439901,0.0,0.0,0.0,0.0,0.9777,0.4104,0.1167,-0.0755,0.0824,0.4406,-0.5263,-0.8016,behavioral deviation detected; procurement relevance is weak
V0188,0.2003,0.05828252793061351,0.1010729556880627,LOW_RELEVANCE,0.05752846264042826,0.10163502425585434,0.031132928562201265,0.0,0.05977518141349671,0.6105,0.5441,0.1714,0.3394,0.1526,0.4463,-0.4762,0.0964,behavioral deviation detected; procurement relevance is weak
V0057,0.1907,0.12111190982534883,0.09996293081730977,LOW_RELEVANCE,0.1860389398971153,0.012378193310508297,0.05320961939026699,0.0,0.0652417006672653,1.0293,0.4197,0.1143,0.0376,0.5714,0.4751,0.0,0.1686,behavioral deviation detected; procurement relevance is weak
V0249,0.2101,0.0,0.09995507500000002,LOW_RELEVANCE,0.0,0.0,0.0,0.0,0.0,1.1726,0.2908,0.1,-0.3711,-0.732,0.165,-0.5556,-0.3527,behavioral deviation detected; procurement relevance is weak
V0130,0.2053,0.020577204562401613,0.09912469298092791,LOW_RELEVANCE,0.0,0.1714767046866801,0.0,0.0,0.0,1.4016,0.1702,0.0889,0.6209,-0.3704,0.2314,0.0,-0.5546,behavioral deviation detected; procurement relevance is weak
V0354,0.2032,0.02383192996751376,0.09898467276872434,LOW_RELEVANCE,0.0,0.010847703518085,0.24984996999399878,0.0196078431372549,0.007809078944804564,1.188,0.3293,0.125,0.0329,-0.2689,-0.06,0.0,0.9992,behavioral deviation detected; procurement relevance is weak
V0266,0.2077,0.004371954153171134,0.09793890214062846,LOW_RELEVANCE,0.0,0.0,0.012345679012345678,0.06768599664366959,0.0,1.7695,0.1686,0.0286,-0.2905,-0.9722,-0.2178,0.0,0.0375,behavioral deviation detected; procurement relevance is weak
V0215,0.1933,0.08721464327923131,0.09767042112688967,LOW_RELEVANCE,0.1236986925584493,0.08357771260997067,0.0,0.0,0.045755184294438554,1.2011,0.2407,0.05,0.2736,0.3529,0.0115,-0.6897,-0.5117,behavioral deviation detected; procurement relevance is weak
V0009,0.1942,0.05426638210815114,0.09721061265187031,LOW_RELEVANCE,0.04415981647868477,0.13457377758546085,0.0,0.13783193470513852,0.03469016499681145,1.1431,0.3105,0.1429,0.4665,0.1155,-0.4796,0.0,-0.8094,behavioral deviation detected; procurement relevance is weak
V0104,0.1802,0.17950526237010533,0.0971839315449724,LOW_RELEVANCE,0.25530964225075214,0.13636756196562744,0.0,0.11855442926399296,0.0839656511655835,1.6207,0.0894,0.0333,0.4737,0.8571,-0.4035,0.0,-0.1499,behavioral deviation detected; procurement relevance is weak
V0335,0.2003,0.010650628758884634,0.09695655763422635,LOW_RELEVANCE,0.0,0.08875523965737196,0.0,0.0,0.0,0.9158,0.3206,0.15,0.2922,-0.0282,0.4416,-1.1111,-0.3105,behavioral deviation detected; procurement relevance is weak
V0431,0.1814,0.16828524815060686,0.09648105608555393,LOW_RELEVANCE,0.23211598120219923,0.1191496858300546,0.03222684602729121,0.0,0.11872674253803706,1.7228,0.014,0.0,0.4058,0.7557,0.1173,-1.6667,0.0999,behavioral deviation detected; procurement relevance is weak
V0137,0.188,0.10179607536345264,0.09633083531888326,LOW_RELEVANCE,0.1850837733880957,0.0,0.0,0.0,0.0,1.1804,0.3716,0.0667,-0.1059,0.5678,0.6691,0.0,-0.4497,behavioral deviation detected; procurement relevance is weak
V0310,0.1837,0.12894097347880965,0.09615784177700142,LOW_RELEVANCE,0.20298402779991712,0.060827098268791284,0.0,0.0,0.05000253198300138,1.0201,0.2614,0.0727,0.1943,0.6367,0.3454,0.0,-0.1794,behavioral deviation detected; procurement relevance is weak
V0203,0.1852,0.10345063960783124,0.09611841897739597,LOW_RELEVANCE,0.16205798558739737,0.0510833465127313,0.0,0.0,0.04094372976617467,0.7967,0.5301,0.1333,0.1615,0.4835,0.123,0.0,-0.4818,behavioral deviation detected; procurement relevance is weak
V0042,0.202,0.0,0.09582319450000001,LOW_RELEVANCE,0.0,0.0,0.0,0.0,0.0,0.7987,0.5611,0.0833,-0.0551,-0.0305,0.0324,-0.9091,-0.1226,behavioral deviation detected; procurement relevance is weak
V0038,0.1864,0.08154263489866324,0.09477830778693287,LOW_RELEVANCE,0.09844933285250632,0.05556430033055249,0.06970974944182584,0.0,0.07575502917386198,0.7507,0.4692,0.1111,0.1765,0.273,0.6856,0.0,0.2248,behavioral deviation detected; procurement relevance is weak
V0106,0.1965,0.008473124603728871,0.0946765412363035,LOW_RELEVANCE,0.0,0.057285611036043106,0.0,0.03197702558807396,0.0,1.0941,0.4435,0.1333,0.1823,-0.1437,-0.0991,0.0,-1.5417,behavioral deviation detected; procurement relevance is weak
V0030,0.1973,0.0064533123632879354,0.09459507676601135,LOW_RELEVANCE,0.0,0.04852521408182683,0.0,0.012605733469374322,0.0,1.2739,0.2434,0.1143,0.153,-0.7494,-0.0383,0.0,-0.7869,behavioral deviation detected; procurement relevance is weak
V0320,0.1973,0.0,0.09449214912500001,LOW_RELEVANCE,0.0,0.0,0.0,0.0,0.0,0.9629,0.2837,0.1385,-0.4439,-0.045,0.0775,-1.5,-0.0674,behavioral deviation detected; procurement relevance is weak
V0408,0.1784,0.12268922046324028,0.09362520394262973,LOW_RELEVANCE,0.15431973479466884,0.14910514224125704,0.01422797621003516,0.0,0.09391255580209373,1.1029,0.216,0.1143,0.5257,0.4562,0.046,0.0,0.0433,behavioral deviation detected; procurement relevance is weak
V0145,0.1916,0.015318227832584951,0.0933636789069478,LOW_RELEVANCE,0.0,0.06696109227754797,0.0660897176477913,0.0,0.009978596737279443,0.8029,0.5156,0.1667,0.2153,-0.0952,0.8854,-1.1111,0.2123,behavioral deviation detected; procurement relevance is weak
V0114,0.1875,0.047878911732325856,0.09284381737750115,LOW_RELEVANCE,0.08508691674290943,0.0,0.0,0.021622150474513255,0.0,0.6765,0.5039,0.1091,-0.1185,0.2325,-0.0663,-0.625,-0.3794,behavioral deviation detected; procurement relevance is weak
V0176,0.1764,0.11320304722089025,0.09237738905597286,LOW_RELEVANCE,0.14389425381823165,0.024358515724088585,0.1442996092301549,0.019191159642985584,0.09317329506705277,0.9581,0.2555,0.1429,0.0749,0.4202,-0.0587,0.0,0.5059,behavioral deviation detected; procurement relevance is weak
V0185,0.1754,0.08552817917396907,0.09044717270840397,LOW_RELEVANCE,0.12919293601309695,0.05651476554391924,0.0,0.0,0.03845146250747719,0.786,0.28,0.175,0.1797,0.3709,0.2449,0.0,-0.3134,behavioral deviation detected; procurement relevance is weak
V0169,0.1884,0.0,0.09040845000000002,LOW_RELEVANCE,0.0,0.0,0.0,0.0,0.0,0.5622,0.5379,0.15,-0.1288,-0.0586,0.0425,0.0,-0.9522,behavioral deviation detected; procurement relevance is weak
V0214,0.1891,0.010338332164944414,0.09033198264846477,LOW_RELEVANCE,0.0,0.054433132663031486,0.0,0.07612712490761271,0.0,1.3299,0.1682,0.075,0.1727,-0.6857,-0.2472,-1.1111,-0.062,behavioral deviation detected; procurement relevance is weak
V0245,0.1738,0.10872301140757609,0.08967995808409898,LOW_RELEVANCE,0.15631749460043196,0.09714698447092812,0.0,0.0,0.05545375620413569,0.8704,0.2967,0.0769,0.3228,0.4632,0.0298,0.0,-0.1775,behavioral deviation detected; procurement relevance is weak
V0164,0.1751,0.087998985901969,0.08961134792171843,LOW_RELEVANCE,0.12498687480312204,0.054522533879609196,0.0,0.1056789387390073,0.03714776878874205,1.0016,0.1725,0.12,0.173,0.3571,-0.3545,0.0,-0.5902,behavioral deviation detected; procurement relevance is weak
V0397,0.1844,0.015589552060687274,0.0892324582698089,LOW_RELEVANCE,0.0,0.11512255552605964,0.009672201498696067,0.0,0.00500534638832216,1.0322,0.2483,0.125,0.3903,-0.5159,0.6314,0.0,0.0293,behavioral deviation detected; procurement relevance is weak
V0544,0.1824,0.012908143142317759,0.08877904228575756,LOW_RELEVANCE,0.0,0.0,0.1010427903631787,0.09649439826526925,0.0,0.6822,0.5328,0.1714,-0.1457,-0.2679,-0.3204,0.0,0.3372,behavioral deviation detected; procurement relevance is weak
V0549,0.1807,0.03750395339985101,0.0886059583846632,LOW_RELEVANCE,0.038498519287719704,0.0,0.08564462054251754,0.09769008662175169,0.022968469085580943,1.1389,0.2334,0.1,-0.2728,0.1001,-0.3248,-1.6667,0.281,behavioral deviation detected; procurement relevance is weak
V0353,0.1739,0.10267212326216094,0.08857245146905358,LOW_RELEVANCE,0.1033641776056237,0.21576828566947248,0.0,0.12977896385681964,0.06720341552945105,1.6503,0.0358,0.0286,0.8254,0.2882,-0.4474,-0.8333,-0.1686,behavioral deviation detected; procurement relevance is weak
V0097,0.1716,0.1002162894295024,0.0879497319853189,LOW_RELEVANCE,0.1739906165334038,0.008624962823436106,0.0,0.0,0.017432273986589798,1.1918,0.1328,0.075,0.0261,0.5266,0.2966,0.0,-0.5114,behavioral deviation detected; procurement relevance is weak
V0071,0.1837,0.010940107276715048,0.08792219172560574,LOW_RELEVANCE,0.0,0.0,0.09002669255035185,0.07475943745373798,0.0,0.6451,0.555,0.0833,-0.02,-0.0038,-0.2424,-0.4,0.2968,behavioral deviation detected; procurement relevance is weak
V0005,0.1824,0.005961493395164032,0.08770360381215442,LOW_RELEVANCE,0.0,0.03990783115179058,0.007969313184087829,0.0,0.002675043011110681,0.7853,0.411,0.1333,0.1247,-0.2965,0.5528,-0.625,0.0241,behavioral deviation detected; procurement relevance is weak
V0532,0.1686,0.101666668103387,0.08748624504494246,LOW_RELEVANCE,0.12197520457977733,0.07890696960393,0.055623760506185664,0.06510019009629468,0.08703279443364137,0.7111,0.2742,0.14,0.257,0.3473,-0.2089,0.0,0.1767,behavioral deviation detected; procurement relevance is weak
V0454,0.1819,0.0024380312186924346,0.08729046112741348,LOW_RELEVANCE,0.0,0.0,0.03047539023365543,0.0,0.0,0.7382,0.3507,0.1385,-0.1478,-0.2177,0.4084,-0.8696,0.0943,behavioral deviation detected; procurement relevance is weak
V0248,0.1775,0.044101155262149624,0.08723928181938774,LOW_RELEVANCE,0.06542056074766354,0.03122678980850583,0.0,0.006095944871455075,0.02033917415170611,1.1075,0.1413,0.0833,0.0967,0.175,-0.0184,-1.1111,-0.0583,behavioral deviation detected; procurement relevance is weak
V0540,0.1682,0.09658393253400194,0.08651087977230237,LOW_RELEVANCE,0.15614662796192533,0.0,0.04758881234324899,0.0,0.03448091083741538,0.9844,0.1519,0.1111,-0.2934,0.4626,0.2404,0.0,0.1499,behavioral deviation detected; procurement relevance is weak
V0199,0.167,0.11760320403159023,0.08618882595022577,LOW_RELEVANCE,0.17467234492093361,0.04012286427337301,0.029754204398447604,0.0,0.07169167130198092,1.2178,0.073,0.04,0.1254,0.5291,0.0372,0.0,0.092,behavioral deviation detected; procurement relevance is weak
V0495,0.1651,0.1234431264530563,0.0861794905028133,LOW_RELEVANCE,0.21428122446413977,0.0,0.0,0.11176905995558846,0.0,0.843,0.2508,0.08,-0.0885,0.6818,-0.3775,0.0,-0.3292,behavioral deviation detected; procurement relevance is weak
V0302,0.1726,0.05197781921987191,0.08560655639426845,LOW_RELEVANCE,0.056746151524298225,0.11300337058719176,0.0,0.0,0.036035157055224344,1.0584,0.1873,0.1,0.3822,0.1504,0.198,-1.5385,-0.1384,behavioral deviation detected; procurement relevance is weak
V0384,0.1747,0.026927282385714006,0.08551174928857122,LOW_RELEVANCE,0.013183863582537302,0.019768011762783855,0.10820451843043995,0.055712936732766755,0.02930993846355448,0.5248,0.4874,0.1385,0.0605,0.0334,-0.177,-0.4348,0.364,behavioral deviation detected; procurement relevance is weak
V0044,0.1707,0.07128938835852844,0.08545103796088574,LOW_RELEVANCE,0.06667662211603077,0.0968208092485549,0.08670238675109596,0.0,0.08031279072398623,1.0478,0.1637,0.0667,0.3216,0.1786,0.3757,-1.1111,0.2848,behavioral deviation detected; procurement relevance is weak
V0274,0.1677,0.08628321240259144,0.08516824403135373,LOW_RELEVANCE,0.1474560087300505,0.0,0.0,0.10364815202127342,0.0,0.9107,0.2123,0.0833,-0.3053,0.4324,-0.3469,0.0,-0.497,behavioral deviation detected; procurement relevance is weak
V0064,0.1693,0.06414402119089206,0.08506557303684362,LOW_RELEVANCE,0.11268855368234251,0.0,0.0,0.043306333312073474,0.0,0.8582,0.2358,0.12,-0.0944,0.3175,-0.1358,-0.9524,-0.3212,behavioral deviation detected; procurement relevance is weak
V0418,0.161,0.1400726732805911,0.08500388088556776,LOW_RELEVANCE,0.22605411429632838,0.04116594221426745,0.0,0.042420760317916306,0.04340979668001294,1.0568,0.1477,0.075,0.1288,0.7302,-0.1329,0.0,-0.0571,behavioral deviation detected; procurement relevance is weak
V0024,0.1772,0.0,0.0837400685,LOW_RELEVANCE,0.0,0.0,0.0,0.0,0.0,1.092,0.1853,0.0615,-0.2667,-0.2259,0.3639,-0.8333,-0.3181,behavioral deviation detected; procurement relevance is weak
