source,target,edge_type,weight,observations,behavioral_strength,economic_strength,metadata
vendor:V0336,tender:T01892,BID_ON,1.0,1,,0.256799629859173,department=D08;organization=O03
vendor:V0434,tender:T01892,BID_ON,1.0,1,,0.2679898074404826,department=D08;organization=O03
vendor:V0034,tender:T01893,BID_ON,1.0,1,,0.214646502488477,department=D14;organization=O01
vendor:V0179,tender:T01893,BID_ON,1.0,1,,0.2628233782560258,department=D14;organization=O01
vendor:V0332,tender:T01894,BID_ON,1.0,1,,0.2295498239155158,department=D06;organization=O02
vendor:V0340,tender:T01894,BID_ON,1.0,1,,0.2807105554214358,department=D06;organization=O02
vendor:V0273,tender:T01895,BID_ON,1.0,1,,0.1857231821009635,department=D17;organization=O04
vendor:V0495,tender:T01895,BID_ON,1.0,1,,0.1866990195809412,department=D17;organization=O04
vendor:V0485,tender:T01896,BID_ON,1.0,1,,0.23133021735982,department=D18;organization=O03
vendor:V0507,tender:T01896,BID_ON,1.0,1,,0.0942718114666206,department=D18;organization=O03
vendor:V0433,tender:T01896,BID_ON,1.0,1,,0.2106243232088729,department=D18;organization=O03
vendor:V0336,tender:T01896,BID_ON,1.0,1,,0.256799629859173,department=D18;organization=O03
vendor:V0162,tender:T01896,BID_ON,1.0,1,,0.23133021735982,department=D18;organization=O03
vendor:V0502,tender:T01896,BID_ON,1.0,1,,0.2974108743922871,department=D18;organization=O03
vendor:V0424,tender:T01896,BID_ON,1.0,1,,0.2016448121880848,department=D18;organization=O03
vendor:V0061,tender:T01896,BID_ON,1.0,1,,0.2679898074404826,department=D18;organization=O03
vendor:V0335,tender:T01897,BID_ON,1.0,1,,0.2366454205766344,department=D07;organization=O01
vendor:V0303,tender:T01897,BID_ON,1.0,1,,0.2628233782560258,department=D07;organization=O01
vendor:V0071,tender:T01897,BID_ON,1.0,1,,0.3065223287428631,department=D07;organization=O01
vendor:V0187,tender:T01897,BID_ON,1.0,1,,0.2804592016961378,department=D07;organization=O01
vendor:V0380,tender:T01897,BID_ON,1.0,1,,0.2391474921966492,department=D07;organization=O01
vendor:V0064,tender:T01897,BID_ON,1.0,1,,0.2141058391068458,department=D07;organization=O01
vendor:V0417,tender:T01898,BID_ON,1.0,1,,0.2271479359968593,department=D03;organization=O03
vendor:V0394,tender:T01898,BID_ON,1.0,1,,0.2106785963879884,department=D03;organization=O03
vendor:V0437,tender:T01899,BID_ON,1.0,1,,0.3065223287428631,department=D15;organization=O02
vendor:V0359,tender:T01899,BID_ON,1.0,1,,0.2804592016961378,department=D15;organization=O02
vendor:V0205,tender:T01899,BID_ON,1.0,1,,0.1969655636896752,department=D15;organization=O02
vendor:V0339,tender:T01899,BID_ON,1.0,1,,0.2642101421487149,department=D15;organization=O02
vendor:V0480,tender:T01899,BID_ON,1.0,1,,0.1969655636896752,department=D15;organization=O02
vendor:V0478,tender:T01899,BID_ON,1.0,1,,0.1969655636896752,department=D15;organization=O02
vendor:V0224,tender:T01899,BID_ON,1.0,1,,0.2969173233375408,department=D15;organization=O02
vendor:V0526,tender:T01899,BID_ON,1.0,1,,0.1969655636896752,department=D15;organization=O02
vendor:V0364,tender:T01900,BID_ON,1.0,1,,0.3968095136311,department=D17;organization=O04
vendor:V0301,tender:T01900,BID_ON,1.0,1,,0.2732378994432634,department=D17;organization=O04
vendor:V0276,tender:T01900,BID_ON,1.0,1,,0.2732378994432634,department=D17;organization=O04
vendor:V0363,tender:T01901,BID_ON,1.0,1,,0.2493221984313735,department=D08;organization=O03
vendor:V0489,tender:T01901,BID_ON,1.0,1,,0.2027890321918156,department=D08;organization=O03
vendor:V0304,tender:T01901,BID_ON,1.0,1,,0.2327848209010737,department=D08;organization=O03
vendor:V0248,tender:T01901,BID_ON,1.0,1,,0.2621757782810583,department=D08;organization=O03
vendor:V0476,tender:T01902,BID_ON,1.0,1,,0.3061993316019484,department=D16;organization=O03
vendor:V0078,tender:T01902,BID_ON,1.0,1,,0.2804592016961378,department=D16;organization=O03
vendor:V0172,tender:T01902,BID_ON,1.0,1,,0.2809531096338287,department=D16;organization=O03
vendor:V0458,tender:T01903,BID_ON,1.0,1,,0.2659885524098878,department=D07;organization=O01
vendor:V0256,tender:T01903,BID_ON,1.0,1,,0.2531264537511136,department=D07;organization=O01
vendor:V0368,tender:T01904,BID_ON,1.0,1,,0.1795696325732188,department=D01;organization=O01
vendor:V0133,tender:T01904,BID_ON,1.0,1,,0.3061993316019484,department=D01;organization=O01
vendor:V0289,tender:T01904,BID_ON,1.0,1,,0.2804592016961378,department=D01;organization=O01
vendor:V0297,tender:T01904,BID_ON,1.0,1,,0.1531035267596807,department=D01;organization=O01
vendor:V0187,tender:T01904,BID_ON,1.0,1,,0.2804592016961378,department=D01;organization=O01
vendor:V0544,tender:T01904,BID_ON,1.0,1,,0.1711780678160689,department=D01;organization=O01
vendor:V0424,tender:T01905,BID_ON,1.0,1,,0.2016448121880848,department=D11;organization=O04
vendor:V0464,tender:T01905,BID_ON,1.0,1,,0.2531264537511136,department=D11;organization=O04
vendor:V0328,tender:T01905,BID_ON,1.0,1,,0.1670183606029687,department=D11;organization=O04
vendor:V0254,tender:T01906,BID_ON,1.0,1,,0.3968095136311,department=D08;organization=O03
vendor:V0132,tender:T01906,BID_ON,1.0,1,,0.2742976873287828,department=D08;organization=O03
vendor:V0303,tender:T01907,BID_ON,1.0,1,,0.2628233782560258,department=D12;organization=O02
vendor:V0197,tender:T01907,BID_ON,1.0,1,,0.2564714990498798,department=D12;organization=O02
vendor:V0168,tender:T01908,BID_ON,1.0,1,,0.2225973025365653,department=D03;organization=O03
vendor:V0119,tender:T01908,BID_ON,1.0,1,,0.3371372050121109,department=D03;organization=O03
vendor:V0262,tender:T01908,BID_ON,1.0,1,,0.3371372050121109,department=D03;organization=O03
vendor:V0498,tender:T01908,BID_ON,1.0,1,,0.3371372050121109,department=D03;organization=O03
vendor:V0136,tender:T01908,BID_ON,1.0,1,,0.2225973025365653,department=D03;organization=O03
vendor:V0090,tender:T01908,BID_ON,1.0,1,,0.2225973025365653,department=D03;organization=O03
vendor:V0341,tender:T01908,BID_ON,1.0,1,,0.2225973025365653,department=D03;organization=O03
vendor:V0027,tender:T01909,BID_ON,1.0,1,,0.2065221114508749,department=D19;organization=O05
vendor:V0135,tender:T01909,BID_ON,1.0,1,,0.2820385099795364,department=D19;organization=O05
vendor:V0154,tender:T01909,BID_ON,1.0,1,,0.1228765008720134,department=D19;organization=O05
vendor:V0007,tender:T01909,BID_ON,1.0,1,,0.2589679262146378,department=D19;organization=O05
vendor:V0059,tender:T01909,BID_ON,1.0,1,,0.2472700816411283,department=D19;organization=O05
vendor:V0166,tender:T01909,BID_ON,1.0,1,,0.2628233782560258,department=D19;organization=O05
vendor:V0097,tender:T01909,BID_ON,1.0,1,,0.2646104014146996,department=D19;organization=O05
vendor:V0322,tender:T01909,BID_ON,1.0,1,,0.2742976873287828,department=D19;organization=O05
vendor:V0199,tender:T01910,BID_ON,1.0,1,,0.2437792831267134,department=D19;organization=O05
vendor:V0363,tender:T01910,BID_ON,1.0,1,,0.2493221984313735,department=D19;organization=O05
vendor:V0274,tender:T01910,BID_ON,1.0,1,,0.2030041520977083,department=D19;organization=O05
vendor:V0451,tender:T01910,BID_ON,1.0,1,,0.2742976873287828,department=D19;organization=O05
vendor:V0154,tender:T01910,BID_ON,1.0,1,,0.1228765008720134,department=D19;organization=O05
vendor:V0038,tender:T01910,BID_ON,1.0,1,,0.2742976873287828,department=D19;organization=O05
vendor:V0097,tender:T01910,BID_ON,1.0,1,,0.2646104014146996,department=D19;organization=O05
vendor:V0292,tender:T01910,BID_ON,1.0,1,,0.2018445090005403,department=D19;organization=O05
vendor:V0537,tender:T01911,BID_ON,1.0,1,,0.2027109544313345,department=D19;organization=O05
vendor:V0317,tender:T01911,BID_ON,1.0,1,,0.2472700816411283,department=D19;organization=O05
vendor:V0218,tender:T01911,BID_ON,1.0,1,,0.2932632387640775,department=D19;organization=O05
vendor:V0275,tender:T01911,BID_ON,1.0,1,,0.2564714990498798,department=D19;organization=O05
vendor:V0485,tender:T01911,BID_ON,1.0,1,,0.23133021735982,department=D19;organization=O05
vendor:V0126,tender:T01911,BID_ON,1.0,1,,0.2807105554214358,department=D19;organization=O05
vendor:V0003,tender:T01911,BID_ON,1.0,1,,0.2932632387640775,department=D19;organization=O05
vendor:V0438,tender:T01911,BID_ON,1.0,1,,0.2969173233375408,department=D19;organization=O05
vendor:V0484,tender:T01911,BID_ON,1.0,1,,0.1445392942326838,department=D19;organization=O05
vendor:V0269,tender:T01911,BID_ON,1.0,1,,0.2589679262146378,department=D19;organization=O05
vendor:V0373,tender:T01911,BID_ON,1.0,1,,0.2472700816411283,department=D19;organization=O05
vendor:V0424,tender:T01911,BID_ON,1.0,1,,0.2016448121880848,department=D19;organization=O05
vendor:V0242,tender:T01912,BID_ON,1.0,1,,0.2587766277814485,department=D12;organization=O02
vendor:V0060,tender:T01912,BID_ON,1.0,1,,0.2820385099795364,department=D12;organization=O02
vendor:V0461,tender:T01912,BID_ON,1.0,1,,0.1972297532182136,department=D12;organization=O02
vendor:V0451,tender:T01912,BID_ON,1.0,1,,0.2742976873287828,department=D12;organization=O02
vendor:V0457,tender:T01912,BID_ON,1.0,1,,0.2587766277814485,department=D12;organization=O02
vendor:V0413,tender:T01912,BID_ON,1.0,1,,0.2344656947956059,department=D12;organization=O02
vendor:V0076,tender:T01912,BID_ON,1.0,1,,0.1942732798966624,department=D12;organization=O02
vendor:V0267,tender:T01912,BID_ON,1.0,1,,0.2742976873287828,department=D12;organization=O02
vendor:V0133,tender:T01913,BID_ON,1.0,1,,0.3061993316019484,department=D14;organization=O01
vendor:V0385,tender:T01913,BID_ON,1.0,1,,0.1805973342210882,department=D14;organization=O01
vendor:V0067,tender:T01913,BID_ON,1.0,1,,0.2642101421487149,department=D14;organization=O01
vendor:V0393,tender:T01913,BID_ON,1.0,1,,0.1809633373802472,department=D14;organization=O01
vendor:V0280,tender:T01914,BID_ON,1.0,1,,0.242980597206784,department=D14;organization=O01
vendor:V0154,tender:T01914,BID_ON,1.0,1,,0.1228765008720134,department=D14;organization=O01
vendor:V0548,tender:T01914,BID_ON,1.0,1,,0.1776470912716875,department=D14;organization=O01
vendor:V0409,tender:T01915,BID_ON,1.0,1,,0.2099534147915527,department=D04;organization=O01
vendor:V0475,tender:T01915,BID_ON,1.0,1,,0.2099534147915527,department=D04;organization=O01
vendor:V0104,tender:T01915,BID_ON,1.0,1,,0.3371372050121109,department=D04;organization=O01
vendor:V0049,tender:T01915,BID_ON,1.0,1,,0.2008906136542901,department=D04;organization=O01
vendor:V0204,tender:T01915,BID_ON,1.0,1,,0.2907390143080398,department=D04;organization=O01
vendor:V0447,tender:T01915,BID_ON,1.0,1,,0.3371372050121109,department=D04;organization=O01
vendor:V0119,tender:T01915,BID_ON,1.0,1,,0.3371372050121109,department=D04;organization=O01
vendor:V0420,tender:T01915,BID_ON,1.0,1,,0.2814939979209939,department=D04;organization=O01
vendor:V0406,tender:T01915,BID_ON,1.0,1,,0.2027673565092617,department=D04;organization=O01
vendor:V0267,tender:T01916,BID_ON,1.0,1,,0.2742976873287828,department=D16;organization=O03
vendor:V0288,tender:T01916,BID_ON,1.0,1,,0.2820385099795364,department=D16;organization=O03
vendor:V0007,tender:T01916,BID_ON,1.0,1,,0.2589679262146378,department=D16;organization=O03
vendor:V0274,tender:T01916,BID_ON,1.0,1,,0.2030041520977083,department=D16;organization=O03
vendor:V0292,tender:T01916,BID_ON,1.0,1,,0.2018445090005403,department=D16;organization=O03
vendor:V0411,tender:T01916,BID_ON,1.0,1,,0.242980597206784,department=D16;organization=O03
vendor:V0451,tender:T01916,BID_ON,1.0,1,,0.2742976873287828,department=D16;organization=O03
vendor:V0132,tender:T01916,BID_ON,1.0,1,,0.2742976873287828,department=D16;organization=O03
vendor:V0254,tender:T01916,BID_ON,1.0,1,,0.3968095136311,department=D16;organization=O03
vendor:V0081,tender:T01917,BID_ON,1.0,1,,0.1708529520838572,department=D04;organization=O01
vendor:V0289,tender:T01917,BID_ON,1.0,1,,0.2804592016961378,department=D04;organization=O01
vendor:V0439,tender:T01918,BID_ON,1.0,1,,0.2369387236177029,department=D16;organization=O03
vendor:V0409,tender:T01918,BID_ON,1.0,1,,0.2099534147915527,department=D16;organization=O03
vendor:V0355,tender:T01918,BID_ON,1.0,1,,0.2369387236177029,department=D16;organization=O03
vendor:V0538,tender:T01918,BID_ON,1.0,1,,0.2510056620323475,department=D16;organization=O03
vendor:V0243,tender:T01918,BID_ON,1.0,1,,0.2510056620323475,department=D16;organization=O03
vendor:V0528,tender:T01919,BID_ON,1.0,1,,0.2008906136542901,department=D05;organization=O01
vendor:V0491,tender:T01919,BID_ON,1.0,1,,0.2208937525151801,department=D05;organization=O01
vendor:V0448,tender:T01919,BID_ON,1.0,1,,0.2510056620323475,department=D05;organization=O01
vendor:V0090,tender:T01919,BID_ON,1.0,1,,0.2225973025365653,department=D05;organization=O01
vendor:V0020,tender:T01919,BID_ON,1.0,1,,0.2480730206557008,department=D05;organization=O01
vendor:V0010,tender:T01919,BID_ON,1.0,1,,0.2907390143080398,department=D05;organization=O01
vendor:V0329,tender:T01919,BID_ON,1.0,1,,0.1862609319692667,department=D05;organization=O01
vendor:V0114,tender:T01920,BID_ON,1.0,1,,0.1973066513058317,department=D02;organization=O02
vendor:V0021,tender:T01920,BID_ON,1.0,1,,0.1973066513058317,department=D02;organization=O02
vendor:V0476,tender:T01920,BID_ON,1.0,1,,0.3061993316019484,department=D02;organization=O02
vendor:V0289,tender:T01920,BID_ON,1.0,1,,0.2804592016961378,department=D02;organization=O02
vendor:V0547,tender:T01920,BID_ON,1.0,1,,0.2708093651658989,department=D02;organization=O02
vendor:V0194,tender:T01920,BID_ON,1.0,1,,0.1973066513058317,department=D02;organization=O02
vendor:V0271,tender:T01920,BID_ON,1.0,1,,0.1973066513058317,department=D02;organization=O02
vendor:V0120,tender:T01921,BID_ON,1.0,1,,0.220453978889504,department=D08;organization=O03
vendor:V0088,tender:T01921,BID_ON,1.0,1,,0.2807105554214358,department=D08;organization=O03
vendor:V0438,tender:T01921,BID_ON,1.0,1,,0.2969173233375408,department=D08;organization=O03
vendor:V0040,tender:T01922,BID_ON,1.0,1,,0.256799629859173,department=D01;organization=O01
vendor:V0384,tender:T01922,BID_ON,1.0,1,,0.1978220562683309,department=D01;organization=O01
vendor:V0258,tender:T01922,BID_ON,1.0,1,,0.2186804479304883,department=D01;organization=O01
vendor:V0513,tender:T01922,BID_ON,1.0,1,,0.2974108743922871,department=D01;organization=O01
vendor:V0265,tender:T01923,BID_ON,1.0,1,,0.1827229229083649,department=D14;organization=O01
vendor:V0136,tender:T01923,BID_ON,1.0,1,,0.2225973025365653,department=D14;organization=O01
vendor:V0329,tender:T01923,BID_ON,1.0,1,,0.1862609319692667,department=D14;organization=O01
vendor:V0470,tender:T01924,BID_ON,1.0,1,,0.2141058391068458,department=D13;organization=O03
vendor:V0057,tender:T01924,BID_ON,1.0,1,,0.2920291877964832,department=D13;organization=O03
vendor:V0050,tender:T01925,BID_ON,1.0,1,,0.2231820277749463,department=D13;organization=O03
vendor:V0295,tender:T01925,BID_ON,1.0,1,,0.2231820277749463,department=D13;organization=O03
vendor:V0119,tender:T01925,BID_ON,1.0,1,,0.3371372050121109,department=D13;organization=O03
vendor:V0041,tender:T01925,BID_ON,1.0,1,,0.2457380649349068,department=D13;organization=O03
vendor:V0144,tender:T01925,BID_ON,1.0,1,,0.2271479359968593,department=D13;organization=O03
vendor:V0025,tender:T01925,BID_ON,1.0,1,,0.2480730206557008,department=D13;organization=O03
vendor:V0415,tender:T01926,BID_ON,1.0,1,,0.2642101421487149,department=D17;organization=O04
vendor:V0187,tender:T01926,BID_ON,1.0,1,,0.2804592016961378,department=D17;organization=O04
vendor:V0371,tender:T01926,BID_ON,1.0,1,,0.2807105554214358,department=D17;organization=O04
vendor:V0420,tender:T01927,BID_ON,1.0,1,,0.2814939979209939,department=D17;organization=O04
vendor:V0382,tender:T01927,BID_ON,1.0,1,,0.1747912622556702,department=D17;organization=O04
vendor:V0141,tender:T01927,BID_ON,1.0,1,,0.2814939979209939,department=D17;organization=O04
vendor:V0168,tender:T01927,BID_ON,1.0,1,,0.2225973025365653,department=D17;organization=O04
vendor:V0355,tender:T01927,BID_ON,1.0,1,,0.2369387236177029,department=D17;organization=O04
vendor:V0164,tender:T01927,BID_ON,1.0,1,,0.3371372050121109,department=D17;organization=O04
vendor:V0448,tender:T01927,BID_ON,1.0,1,,0.2510056620323475,department=D17;organization=O04
vendor:V0343,tender:T01927,BID_ON,1.0,1,,0.1707675367332648,department=D17;organization=O04
vendor:V0214,tender:T01928,BID_ON,1.0,1,,0.1732888999149815,department=D03;organization=O03
vendor:V0144,tender:T01928,BID_ON,1.0,1,,0.2271479359968593,department=D03;organization=O03
vendor:V0336,tender:T01928,BID_ON,1.0,1,,0.256799629859173,department=D03;organization=O03
vendor:V0369,tender:T01928,BID_ON,1.0,1,,0.2974108743922871,department=D03;organization=O03
vendor:V0434,tender:T01928,BID_ON,1.0,1,,0.2679898074404826,department=D03;organization=O03
vendor:V0497,tender:T01928,BID_ON,1.0,1,,0.1359889392006604,department=D03;organization=O03
vendor:V0365,tender:T01928,BID_ON,1.0,1,,0.2016448121880848,department=D03;organization=O03
vendor:V0291,tender:T01928,BID_ON,1.0,1,,0.1178495543755993,department=D03;organization=O03
vendor:V0091,tender:T01929,BID_ON,1.0,1,,0.2493221984313735,department=D14;organization=O01
vendor:V0279,tender:T01929,BID_ON,1.0,1,,0.2185612544192689,department=D14;organization=O01
vendor:V0176,tender:T01930,BID_ON,1.0,1,,0.2820385099795364,department=D14;organization=O01
vendor:V0414,tender:T01930,BID_ON,1.0,1,,0.242980597206784,department=D14;organization=O01
vendor:V0150,tender:T01930,BID_ON,1.0,1,,0.2820385099795364,department=D14;organization=O01
vendor:V0186,tender:T01930,BID_ON,1.0,1,,0.2589679262146378,department=D14;organization=O01
vendor:V0093,tender:T01930,BID_ON,1.0,1,,0.2732378994432634,department=D14;organization=O01
vendor:V0188,tender:T01930,BID_ON,1.0,1,,0.2621757782810583,department=D14;organization=O01
vendor:V0154,tender:T01930,BID_ON,1.0,1,,0.1228765008720134,department=D14;organization=O01
vendor:V0274,tender:T01930,BID_ON,1.0,1,,0.2030041520977083,department=D14;organization=O01
vendor:V0379,tender:T01931,BID_ON,1.0,1,,0.2587766277814485,department=D09;organization=O02
vendor:V0546,tender:T01931,BID_ON,1.0,1,,0.233849975510677,department=D09;organization=O02
vendor:V0151,tender:T01931,BID_ON,1.0,1,,0.1875316116536133,department=D09;organization=O02
vendor:V0038,tender:T01931,BID_ON,1.0,1,,0.2742976873287828,department=D09;organization=O02
vendor:V0066,tender:T01931,BID_ON,1.0,1,,0.2284385463268036,department=D09;organization=O02
vendor:V0244,tender:T01931,BID_ON,1.0,1,,0.2621757782810583,department=D09;organization=O02
vendor:V0132,tender:T01931,BID_ON,1.0,1,,0.2742976873287828,department=D09;organization=O02
vendor:V0276,tender:T01931,BID_ON,1.0,1,,0.2732378994432634,department=D09;organization=O02
vendor:V0346,tender:T01932,BID_ON,1.0,1,,0.2807105554214358,department=D02;organization=O02
vendor:V0381,tender:T01932,BID_ON,1.0,1,,0.2412492067747155,department=D02;organization=O02
vendor:V0178,tender:T01933,BID_ON,1.0,1,,0.1937325672390504,department=D05;organization=O01
vendor:V0396,tender:T01933,BID_ON,1.0,1,,0.2097576961287937,department=D05;organization=O01
vendor:V0549,tender:T01933,BID_ON,1.0,1,,0.2211532324914753,department=D05;organization=O01
vendor:V0315,tender:T01933,BID_ON,1.0,1,,0.1937325672390504,department=D05;organization=O01
vendor:V0017,tender:T01934,BID_ON,1.0,1,,0.1885218701105828,department=D12;organization=O02
vendor:V0042,tender:T01934,BID_ON,1.0,1,,0.2932632387640775,department=D12;organization=O02
vendor:V0006,tender:T01934,BID_ON,1.0,1,,0.1809633373802472,department=D12;organization=O02
vendor:V0159,tender:T01934,BID_ON,1.0,1,,0.2642101421487149,department=D12;organization=O02
vendor:V0470,tender:T01934,BID_ON,1.0,1,,0.2141058391068458,department=D12;organization=O02
vendor:V0511,tender:T01934,BID_ON,1.0,1,,0.3065223287428631,department=D12;organization=O02
vendor:V0178,tender:T01935,BID_ON,1.0,1,,0.1937325672390504,department=D17;organization=O04
vendor:V0040,tender:T01935,BID_ON,1.0,1,,0.256799629859173,department=D17;organization=O04
vendor:V0063,tender:T01935,BID_ON,1.0,1,,0.2240674900799135,department=D17;organization=O04
vendor:V0213,tender:T01935,BID_ON,1.0,1,,0.23133021735982,department=D17;organization=O04
vendor:V0403,tender:T01935,BID_ON,1.0,1,,0.2240674900799135,department=D17;organization=O04
vendor:V0451,tender:T01935,BID_ON,1.0,1,,0.2742976873287828,department=D17;organization=O04
vendor:V0485,tender:T01936,BID_ON,1.0,1,,0.23133021735982,department=D07;organization=O01
vendor:V0161,tender:T01936,BID_ON,1.0,1,,0.2493221984313735,department=D07;organization=O01
vendor:V0169,tender:T01936,BID_ON,1.0,1,,0.2932632387640775,department=D07;organization=O01
vendor:V0372,tender:T01937,BID_ON,1.0,1,,0.1373986998775682,department=D04;organization=O01
vendor:V0435,tender:T01937,BID_ON,1.0,1,,0.1271480444277677,department=D04;organization=O01
vendor:V0459,tender:T01938,BID_ON,1.0,1,,0.256799629859173,department=D14;organization=O01
vendor:V0030,tender:T01938,BID_ON,1.0,1,,0.2097576961287937,department=D14;organization=O01
vendor:V0437,tender:T01939,BID_ON,1.0,1,,0.3065223287428631,department=D10;organization=O03
vendor:V0019,tender:T01939,BID_ON,1.0,1,,0.2282051718444979,department=D10;organization=O03
vendor:V0332,tender:T01939,BID_ON,1.0,1,,0.2295498239155158,department=D10;organization=O03
vendor:V0172,tender:T01939,BID_ON,1.0,1,,0.2809531096338287,department=D10;organization=O03
vendor:V0059,tender:T01940,BID_ON,1.0,1,,0.2472700816411283,department=D13;organization=O03
vendor:V0249,tender:T01940,BID_ON,1.0,1,,0.2732378994432634,department=D13;organization=O03
vendor:V0034,tender:T01940,BID_ON,1.0,1,,0.214646502488477,department=D13;organization=O03
vendor:V0472,tender:T01940,BID_ON,1.0,1,,0.214646502488477,department=D13;organization=O03
vendor:V0530,tender:T01940,BID_ON,1.0,1,,0.2493221984313735,department=D13;organization=O03
vendor:V0483,tender:T01940,BID_ON,1.0,1,,0.2804592016961378,department=D13;organization=O03
vendor:V0042,tender:T01941,BID_ON,1.0,1,,0.2932632387640775,department=D09;organization=O02
vendor:V0526,tender:T01941,BID_ON,1.0,1,,0.1969655636896752,department=D09;organization=O02
vendor:V0300,tender:T01941,BID_ON,1.0,1,,0.3061993316019484,department=D09;organization=O02
vendor:V0476,tender:T01941,BID_ON,1.0,1,,0.3061993316019484,department=D09;organization=O02
vendor:V0110,tender:T01941,BID_ON,1.0,1,,0.0852959567097943,department=D09;organization=O02
vendor:V0224,tender:T01941,BID_ON,1.0,1,,0.2969173233375408,department=D09;organization=O02
vendor:V0320,tender:T01941,BID_ON,1.0,1,,0.2403583783377215,department=D09;organization=O02
vendor:V0512,tender:T01942,BID_ON,1.0,1,,0.2240674900799135,department=D07;organization=O01
vendor:V0337,tender:T01942,BID_ON,1.0,1,,0.1196747282166303,department=D07;organization=O01
vendor:V0459,tender:T01943,BID_ON,1.0,1,,0.256799629859173,department=D05;organization=O01
vendor:V0338,tender:T01943,BID_ON,1.0,1,,0.2679898074404826,department=D05;organization=O01
vendor:V0219,tender:T01944,BID_ON,1.0,1,,0.2732378994432634,department=D06;organization=O02
vendor:V0411,tender:T01944,BID_ON,1.0,1,,0.242980597206784,department=D06;organization=O02
vendor:V0413,tender:T01944,BID_ON,1.0,1,,0.2344656947956059,department=D06;organization=O02
vendor:V0027,tender:T01944,BID_ON,1.0,1,,0.2065221114508749,department=D06;organization=O02
vendor:V0330,tender:T01944,BID_ON,1.0,1,,0.242980597206784,department=D06;organization=O02
vendor:V0523,tender:T01945,BID_ON,1.0,1,,0.3968095136311,department=D17;organization=O04
vendor:V0364,tender:T01945,BID_ON,1.0,1,,0.3968095136311,department=D17;organization=O04
vendor:V0281,tender:T01945,BID_ON,1.0,1,,0.2437792831267134,department=D17;organization=O04
vendor:V0188,tender:T01945,BID_ON,1.0,1,,0.2621757782810583,department=D17;organization=O04
vendor:V0310,tender:T01945,BID_ON,1.0,1,,0.2223201379231059,department=D17;organization=O04
vendor:V0207,tender:T01945,BID_ON,1.0,1,,0.2820385099795364,department=D17;organization=O04
vendor:V0474,tender:T01945,BID_ON,1.0,1,,0.1940667318534229,department=D17;organization=O04
vendor:V0540,tender:T01946,BID_ON,1.0,1,,0.3371372050121109,department=D17;organization=O04
vendor:V0536,tender:T01946,BID_ON,1.0,1,,0.2041140503248173,department=D17;organization=O04
vendor:V0165,tender:T01946,BID_ON,1.0,1,,0.2041140503248173,department=D17;organization=O04
vendor:V0409,tender:T01946,BID_ON,1.0,1,,0.2099534147915527,department=D17;organization=O04
vendor:V0039,tender:T01947,BID_ON,1.0,1,,0.2820385099795364,department=D03;organization=O03
vendor:V0132,tender:T01947,BID_ON,1.0,1,,0.2742976873287828,department=D03;organization=O03
vendor:V0461,tender:T01947,BID_ON,1.0,1,,0.1972297532182136,department=D03;organization=O03
vendor:V0468,tender:T01947,BID_ON,1.0,1,,0.1688624578520288,department=D03;organization=O03
vendor:V0370,tender:T01947,BID_ON,1.0,1,,0.3968095136311,department=D03;organization=O03
vendor:V0107,tender:T01947,BID_ON,1.0,1,,0.14385244118011,department=D03;organization=O03
vendor:V0270,tender:T01947,BID_ON,1.0,1,,0.1634899300146103,department=D03;organization=O03
vendor:V0178,tender:T01948,BID_ON,1.0,1,,0.1937325672390504,department=D19;organization=O05
vendor:V0233,tender:T01948,BID_ON,1.0,1,,0.1747867241161897,department=D19;organization=O05
vendor:V0050,tender:T01948,BID_ON,1.0,1,,0.2231820277749463,department=D19;organization=O05
vendor:V0113,tender:T01948,BID_ON,1.0,1,,0.2457380649349068,department=D19;organization=O05
vendor:V0521,tender:T01948,BID_ON,1.0,1,,0.2417840505271662,department=D19;organization=O05
vendor:V0086,tender:T01948,BID_ON,1.0,1,,0.225689667410267,department=D19;organization=O05
vendor:V0008,tender:T01948,BID_ON,1.0,1,,0.1978220562683309,department=D19;organization=O05
vendor:V0293,tender:T01948,BID_ON,1.0,1,,0.23133021735982,department=D19;organization=O05
vendor:V0456,tender:T01948,BID_ON,1.0,1,,0.2211532324914753,department=D19;organization=O05
vendor:V0342,tender:T01949,BID_ON,1.0,1,,0.3061993316019484,department=D09;organization=O02
vendor:V0525,tender:T01949,BID_ON,1.0,1,,0.2969173233375408,department=D09;organization=O02
vendor:V0526,tender:T01949,BID_ON,1.0,1,,0.1969655636896752,department=D09;organization=O02
vendor:V0332,tender:T01950,BID_ON,1.0,1,,0.2295498239155158,department=D10;organization=O03
vendor:V0455,tender:T01950,BID_ON,1.0,1,,0.2708093651658989,department=D10;organization=O03
vendor:V0415,tender:T01950,BID_ON,1.0,1,,0.2642101421487149,department=D10;organization=O03
vendor:V0516,tender:T01950,BID_ON,1.0,1,,0.2282051718444979,department=D10;organization=O03
vendor:V0430,tender:T01951,BID_ON,1.0,1,,0.1569293770424495,department=D16;organization=O03
vendor:V0172,tender:T01951,BID_ON,1.0,1,,0.2809531096338287,department=D16;organization=O03
vendor:V0092,tender:T01952,BID_ON,1.0,1,,0.1875316116536133,department=D10;organization=O03
vendor:V0379,tender:T01952,BID_ON,1.0,1,,0.2587766277814485,department=D10;organization=O03
vendor:V0203,tender:T01952,BID_ON,1.0,1,,0.1322859211011982,department=D10;organization=O03
